short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
pop_pov_pct,Poverty rate,Upper West Side,0.100120761431754,0.0931970603996888,0.0902004,0.0992849,0.0990228,0.0879804,0.104073,0.115114,0.111201,0.109378,0.0835987,0.116699,0.103973,0.0991088,0.0845944
pop_pov_pct,Poverty rate,Greenwich Village/Financial District,0.0994624570475935,0.0920266226994499,0.119026,0.0861178,0.0881787,0.0789021,0.0987636,0.0747998,0.0737328,0.0779699,0.0796218,0.0736603,0.0800945,0.0884715,0.0662483
pop_pov_pct,Poverty rate,Lower East Side/Chinatown,0.284300754679862,0.277023446597013,0.250783,0.273086,0.276948,0.259249,0.221634,0.286048,0.25078,0.299035,0.218125,0.29359,0.254788,0.272943,0.299653
pop_pov_pct,Poverty rate,Chelsea/Clinton/Midtown,0.143574756457383,0.115825042199504,0.136072,0.147165,0.142495,0.127057,0.117346,0.131305,0.115008,0.136907,0.130274,0.132248,0.126772,0.137894,0.111038
pop_pov_pct,Poverty rate,Stuyvesant Town/Turtle Bay,0.078764429515104,0.0577019053998811,0.072016,0.0967004,0.0626254,0.0685849,0.070255,0.109743,0.0907391,0.0935416,0.102332,0.100366,0.0711036,0.0801357,0.0787418
pop_pov_pct,Poverty rate,Upper East Side,0.0653192105974085,0.0604805694997594,0.048191,0.0466694,0.0541924,0.0588609,0.0675774,0.0663418,0.076379,0.0623997,0.081178,0.0452909,0.0652591,0.0606219,0.0544296
pop_pov_pct,Poverty rate,Morningside Heights/Hamilton Heights,0.301457789380947,0.325265689898515,0.273151,0.240107,0.27435,0.252733,0.287204,0.296054,0.290113,0.240793,0.259428,0.256041,0.275085,0.227496,0.199929
pop_pov_pct,Poverty rate,Central Harlem,0.364278824748908,0.353219247699599,0.286749,0.297072,0.278498,0.271417,0.280647,0.264903,0.275274,0.313307,0.292387,0.240871,0.271841,0.235349,0.251186
pop_pov_pct,Poverty rate,East Harlem,0.371074987451721,0.297510331798549,0.368927,0.271746,0.271492,0.299885,0.308223,0.292862,0.312427,0.339031,0.363185,0.37491,0.322974,0.315459,0.311111
pop_pov_pct,Poverty rate,Sunnyside/Woodside,0.163969150553385,0.127309512599822,0.181096,0.132303,0.114459,0.102134,0.122173,0.154104,0.160264,0.154154,0.158164,0.11585,0.100879,0.0926973,0.0779524
pop_pov_pct,Poverty rate,Jackson Heights,0.193415546131291,0.161468173699177,0.156705,0.154617,0.180199,0.160374,0.223746,0.214402,0.241532,0.206236,0.170757,0.16758,0.154956,0.135181,0.134159
pop_pov_pct,Poverty rate,Washington Heights/Inwood,0.297576787295839,0.249901731398495,0.280695,0.271894,0.24169,0.258616,0.195333,0.257683,0.252883,0.289169,0.242972,0.21682,0.222231,0.18721,0.184013
pop_pov_pct,Poverty rate,Mott Haven/Hunts Point,0.455342716875748,0.52191125369427,0.432421,0.407232,0.442426,0.416184,0.411244,0.405757,0.461091,0.428749,0.449929,0.403996,0.369278,0.441854,0.376532
pop_pov_pct,Poverty rate,Morrisania/Belmont,0.455184779650153,0.42564716169727,0.434536,0.409038,0.430456,0.388784,0.435136,0.429089,0.463707,0.418947,0.442169,0.420828,0.363162,0.358108,0.376576
